month,product_subgroup,production_type,region,price_value,unit_name
2025-04,Yogourt nature,Bio,Suisse,3.83,kg
2025-04,Tête de Moine,Conventionnel,Suisse,21.24,kg
2025-04,Emmentaler,Conventionnel,Suisse,20.41,kg
2025-04,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,27.91,kg
2025-04,Emmentaler,Conventionnel,Suisse,16.65,kg
2025-04,Tilsit,Bio,Suisse,21.8,kg
2025-04,Yogourt nature,Conventionnel,Suisse,2.65,kg
2025-04,Lait drink,Conventionnel,Suisse,1.46,Litre
2025-04,Mozzarella,Bio,Suisse,15.33,kg
2025-04,Beurre à rôtir,Conventionnel,Suisse,24.57,kg
2025-04,Crème entière,Bio,Suisse,14.48,Litre
2025-04,Gruyère,Conventionnel,Suisse,23.14,kg
2025-04,"Yogourt, autres fruits",Bio,Suisse,4.55,kg
2025-04,Camembert 60%,Conventionnel,Suisse,23.75,kg
2025-03,Mozzarella,Bio,Suisse,15.33,kg
2025-03,Lait drink,Bio,Suisse,1.89,Litre
2025-03,Crème entière,Bio,Suisse,14.48,Litre
2025-03,Lait drink,Conventionnel,Suisse,1.6,Litre
2025-03,Yogourt nature,Conventionnel,Suisse,2.65,kg
2025-03,Tête de Moine,Conventionnel,Suisse,21.23,kg
2025-03,Tomme,Conventionnel,Suisse,20.3,kg
2025-03,Gruyère,Conventionnel,Suisse,21.98,kg
2025-03,Edamer CH,Conventionnel,Suisse,15.54,kg
2025-03,Crème entière,Conventionnel,Suisse,7.12,Litre
2025-03,Lait écrémé,Conventionnel,Suisse,1.58,Litre
2025-03,Cottage cheese,Conventionnel,Suisse,9.09,kg
2025-03,Emmentaler,Conventionnel,Suisse,21.34,kg
2025-03,Lait entier,Conventionnel,Suisse,1.74,Litre
2025-03,Yogourt nature,Bio,Suisse,3.83,kg
2025-03,Emmentaler,Conventionnel,Suisse,17.5,kg
2025-03,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,27.91,kg
2025-03,Vacherin fribourgeois,Conventionnel,Suisse,20.27,kg
2025-03,Beurre de cuisine,Conventionnel,Suisse,15.84,kg
2025-03,Beurre à rôtir,Conventionnel,Suisse,24.57,kg
2025-03,Camembert 60%,Conventionnel,Suisse,23.75,kg
2025-03,Appenzell,Conventionnel,Suisse,18.35,kg
2025-03,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2025-03,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2025-03,Lait entier,Bio,Suisse,1.87,Litre
2025-03,Tilsit,Conventionnel,Suisse,15.16,kg
2025-03,Lait drink,Bio,Suisse,1.87,Litre
2025-03,Lait drink,Conventionnel,Suisse,1.73,Litre
2025-03,Gruyère,Bio,Suisse,25.66,kg
2025-03,Demi-crème,Conventionnel,Suisse,5.2,Litre
2025-03,Beurre de choix,Bio,Suisse,22.19,kg
2025-03,Beurre de choix,Conventionnel,Suisse,18.13,kg
2025-03,Emmentaler,Bio,Suisse,22.44,kg
2025-03,Tilsit,Conventionnel,Suisse,20.68,kg
2025-03,"Yogourt, autres fruits",Conventionnel,Suisse,3.63,kg
2025-03,Fromage à raclette,Conventionnel,Suisse,22.05,kg
2025-03,Lait entier,Conventionnel,Suisse,1.43,Litre
2025-03,Brie CH 45%,Bio,Suisse,23.89,kg
2025-03,Sbrinz,Conventionnel,Suisse,25.54,kg
2025-03,Lait entier,Bio,Suisse,1.89,Litre
2025-03,Tilsit,Bio,Suisse,21.8,kg
2025-03,Gruyère,Conventionnel,Suisse,19.15,kg
2025-03,Appenzell,Conventionnel,Suisse,17.55,kg
2025-03,Mozzarella,Conventionnel,Suisse,10.71,kg
2025-03,Crème à café,Conventionnel,Suisse,3.8,Litre
2025-02,Crème à café,Conventionnel,Suisse,3.98,Litre
2025-02,Lait entier,Bio,Suisse,1.87,Litre
2025-02,Tilsit,Conventionnel,Suisse,14.41,kg
2025-02,Fromage à raclette,Conventionnel,Suisse,20.92,kg
2025-02,Tomme,Conventionnel,Suisse,20.3,kg
2025-02,Tilsit,Bio,Suisse,21.8,kg
2025-02,Lait écrémé,Conventionnel,Suisse,1.58,Litre
2025-02,Vacherin fribourgeois,Conventionnel,Suisse,20.27,kg
2025-02,Lait drink,Conventionnel,Suisse,1.54,Litre
2025-02,Beurre de choix,Conventionnel,Suisse,18.13,kg
2025-02,Gruyère,Bio,Suisse,26.79,kg
2025-02,Appenzell,Conventionnel,Suisse,17.55,kg
2025-02,Lait entier,Bio,Suisse,1.91,Litre
2025-02,Beurre de choix,Bio,Suisse,22.53,kg
2025-02,Crème entière,Conventionnel,Suisse,6.91,Litre
2025-02,Mozzarella,Conventionnel,Suisse,11.32,kg
2025-02,Edamer CH,Conventionnel,Suisse,15.54,kg
2025-02,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2025-02,Lait drink,Bio,Suisse,1.91,Litre
2025-02,Gruyère,Conventionnel,Suisse,19.15,kg
2025-02,Gruyère,Conventionnel,Suisse,23.14,kg
2025-02,Mozzarella,Bio,Suisse,15.33,kg
2025-02,Emmentaler,Bio,Suisse,23.5,kg
2025-02,Emmentaler,Conventionnel,Suisse,21.34,kg
2025-02,Cottage cheese,Conventionnel,Suisse,9.19,kg
2025-02,Crème entière,Bio,Suisse,14.48,Litre
2025-02,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,27.72,kg
2025-02,Lait entier,Conventionnel,Suisse,1.51,Litre
2025-02,Emmentaler,Conventionnel,Suisse,17.5,kg
2025-02,Tête de Moine,Conventionnel,Suisse,21.23,kg
2025-02,Yogourt nature,Conventionnel,Suisse,2.65,kg
2025-02,Camembert 60%,Conventionnel,Suisse,23.54,kg
2025-02,Beurre à rôtir,Conventionnel,Suisse,24.57,kg
2025-02,Yogourt nature,Bio,Suisse,4.0,kg
2025-02,Appenzell,Conventionnel,Suisse,19.34,kg
2025-02,Demi-crème,Conventionnel,Suisse,5.45,Litre
2025-02,Beurre de cuisine,Conventionnel,Suisse,15.63,kg
2025-02,Lait entier,Conventionnel,Suisse,1.74,Litre
2025-02,Lait drink,Conventionnel,Suisse,1.73,Litre
2025-02,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2025-02,Sbrinz,Conventionnel,Suisse,25.54,kg
2025-02,"Yogourt, autres fruits",Conventionnel,Suisse,3.63,kg
2025-02,Lait drink,Bio,Suisse,1.87,Litre
2025-02,Tilsit,Conventionnel,Suisse,20.68,kg
2025-02,Brie CH 45%,Bio,Suisse,23.89,kg
2025-01,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.36,kg
2025-01,Beurre de cuisine,Conventionnel,Suisse,15.53,kg
2025-01,Beurre de choix,Bio,Suisse,22.53,kg
2025-01,Fromage à raclette,Conventionnel,Suisse,20.85,kg
2025-01,Tilsit,Conventionnel,Suisse,20.68,kg
2025-01,Tête de Moine,Conventionnel,Suisse,21.23,kg
2025-01,Tomme,Conventionnel,Suisse,20.16,kg
2025-01,Lait drink,Conventionnel,Suisse,1.49,Litre
2025-01,Lait écrémé,Conventionnel,Suisse,1.58,Litre
2025-01,Lait entier,Conventionnel,Suisse,1.46,Litre
2025-01,Mozzarella,Bio,Suisse,15.33,kg
2025-01,Gruyère,Conventionnel,Suisse,21.98,kg
2025-01,Lait entier,Conventionnel,Suisse,1.74,Litre
2025-01,Lait entier,Bio,Suisse,1.87,Litre
2025-01,Tilsit,Conventionnel,Suisse,15.07,kg
2025-01,Emmentaler,Bio,Suisse,23.5,kg
2025-01,Mozzarella,Conventionnel,Suisse,11.32,kg
2025-01,Brie CH 45%,Bio,Suisse,23.89,kg
2025-01,Crème entière,Bio,Suisse,14.48,Litre
2025-01,Emmentaler,Conventionnel,Suisse,21.34,kg
2025-01,Beurre de choix,Conventionnel,Suisse,18.13,kg
2025-01,Demi-crème,Conventionnel,Suisse,5.28,Litre
2025-01,Gruyère,Bio,Suisse,26.79,kg
2025-01,Emmentaler,Conventionnel,Suisse,16.65,kg
2025-01,Lait entier,Bio,Suisse,1.91,Litre
2025-01,Vacherin fribourgeois,Conventionnel,Suisse,20.27,kg
2025-01,Appenzell,Conventionnel,Suisse,19.34,kg
2025-01,Crème à café,Conventionnel,Suisse,4.08,Litre
2025-01,Appenzell,Conventionnel,Suisse,17.55,kg
2025-01,Yogourt nature,Conventionnel,Suisse,2.65,kg
2025-01,Tilsit,Bio,Suisse,21.8,kg
2025-01,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2025-01,Yogourt nature,Bio,Suisse,4.0,kg
2025-01,Cottage cheese,Conventionnel,Suisse,9.03,kg
2025-01,Lait drink,Conventionnel,Suisse,1.73,Litre
2025-01,Sbrinz,Conventionnel,Suisse,25.54,kg
2025-01,"Yogourt, autres fruits",Conventionnel,Suisse,3.43,kg
2025-01,Gruyère,Conventionnel,Suisse,19.15,kg
2025-01,Beurre à rôtir,Conventionnel,Suisse,24.57,kg
2025-01,Lait drink,Bio,Suisse,1.87,Litre
2025-01,Edamer CH,Conventionnel,Suisse,15.54,kg
2025-01,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2025-01,Lait drink,Bio,Suisse,1.91,Litre
2025-01,Camembert 60%,Conventionnel,Suisse,22.91,kg
2025-01,Crème entière,Conventionnel,Suisse,6.86,Litre
2024-12,Appenzell,Conventionnel,Suisse,18.33,kg
2024-12,Emmentaler,Bio,Suisse,23.5,kg
2024-12,Crème entière,Conventionnel,Suisse,6.63,Litre
2024-12,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2024-12,Mozzarella,Bio,Suisse,15.33,kg
2024-12,Lait entier,Conventionnel,Suisse,1.74,Litre
2024-12,Lait drink,Bio,Suisse,1.87,Litre
2024-12,Vacherin fribourgeois,Conventionnel,Suisse,20.52,kg
2024-12,Lait entier,Conventionnel,Suisse,1.39,Litre
2024-12,Yogourt nature,Bio,Suisse,4.0,kg
2024-12,Emmentaler,Conventionnel,Suisse,21.34,kg
2024-12,Lait entier,Bio,Suisse,1.87,Litre
2024-12,Tête de Moine,Conventionnel,Suisse,21.23,kg
2024-12,Beurre de choix,Bio,Suisse,22.53,kg
2024-12,Appenzell,Conventionnel,Suisse,17.55,kg
2024-12,Beurre de cuisine,Conventionnel,Suisse,15.63,kg
2024-12,Sbrinz,Conventionnel,Suisse,25.54,kg
2024-12,Crème entière,Bio,Suisse,14.48,Litre
2024-12,Yogourt nature,Conventionnel,Suisse,2.76,kg
2024-12,Tilsit,Conventionnel,Suisse,20.68,kg
2024-12,Lait drink,Conventionnel,Suisse,1.6,Litre
2024-12,Cottage cheese,Conventionnel,Suisse,9.47,kg
2024-12,Fromage à raclette,Conventionnel,Suisse,19.78,kg
2024-12,Camembert 60%,Conventionnel,Suisse,23.6,kg
2024-12,Tilsit,Bio,Suisse,21.8,kg
2024-12,Tilsit,Conventionnel,Suisse,15.16,kg
2024-12,Gruyère,Bio,Suisse,26.79,kg
2024-12,Beurre à rôtir,Conventionnel,Suisse,24.43,kg
2024-12,Lait entier,Bio,Suisse,1.94,Litre
2024-12,Edamer CH,Conventionnel,Suisse,15.54,kg
2024-12,Tomme,Conventionnel,Suisse,19.62,kg
2024-12,Emmentaler,Conventionnel,Suisse,17.5,kg
2024-12,Gruyère,Conventionnel,Suisse,23.14,kg
2024-12,Demi-crème,Conventionnel,Suisse,5.23,Litre
2024-12,Lait écrémé,Conventionnel,Suisse,1.58,Litre
2024-12,Lait drink,Conventionnel,Suisse,1.73,Litre
2024-12,Lait drink,Bio,Suisse,1.94,Litre
2024-12,Crème à café,Conventionnel,Suisse,4.08,Litre
2024-12,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2024-12,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.35,kg
2024-12,Mozzarella,Conventionnel,Suisse,11.28,kg
2024-12,Gruyère,Conventionnel,Suisse,19.05,kg
2024-12,"Yogourt, autres fruits",Conventionnel,Suisse,3.7,kg
2024-12,Beurre de choix,Conventionnel,Suisse,18.17,kg
2024-12,Brie CH 45%,Bio,Suisse,23.89,kg
2024-11,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2024-11,Tête de Moine,Conventionnel,Suisse,21.23,kg
2024-11,Beurre à rôtir,Conventionnel,Suisse,24.43,kg
2024-11,Yogourt nature,Bio,Suisse,4.0,kg
2024-11,Lait drink,Conventionnel,Suisse,1.46,Litre
2024-11,Tilsit,Conventionnel,Suisse,15.22,kg
2024-11,Tilsit,Bio,Suisse,21.8,kg
2024-11,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.35,kg
2024-11,Emmentaler,Conventionnel,Suisse,21.34,kg
2024-11,Sbrinz,Conventionnel,Suisse,25.54,kg
2024-11,Lait entier,Conventionnel,Suisse,1.53,Litre
2024-11,Fromage à raclette,Conventionnel,Suisse,19.72,kg
2024-11,Brie CH 45%,Bio,Suisse,23.89,kg
2024-11,Edamer CH,Conventionnel,Suisse,15.54,kg
2024-11,Demi-crème,Conventionnel,Suisse,5.42,Litre
2024-11,Emmentaler,Conventionnel,Suisse,16.62,kg
2024-11,Lait drink,Bio,Suisse,1.87,Litre
2024-11,Cottage cheese,Conventionnel,Suisse,9.13,kg
2024-11,Beurre de cuisine,Conventionnel,Suisse,15.53,kg
2024-11,Emmentaler,Bio,Suisse,22.65,kg
2024-11,Appenzell,Conventionnel,Suisse,16.8,kg
2024-11,Tilsit,Conventionnel,Suisse,20.68,kg
2024-11,"Yogourt, autres fruits",Conventionnel,Suisse,3.7,kg
2024-11,Crème entière,Bio,Suisse,14.48,Litre
2024-11,Lait drink,Conventionnel,Suisse,1.73,Litre
2024-11,Appenzell,Conventionnel,Suisse,19.34,kg
2024-11,Lait entier,Bio,Suisse,1.94,Litre
2024-11,Crème entière,Conventionnel,Suisse,6.78,Litre
2024-11,Beurre de choix,Bio,Suisse,22.53,kg
2024-11,Mozzarella,Conventionnel,Suisse,11.28,kg
2024-11,Lait entier,Conventionnel,Suisse,1.74,Litre
2024-11,Gruyère,Conventionnel,Suisse,21.88,kg
2024-11,Beurre de choix,Conventionnel,Suisse,18.17,kg
2024-11,Gruyère,Bio,Suisse,26.79,kg
2024-11,Crème à café,Conventionnel,Suisse,4.08,Litre
2024-11,Vacherin fribourgeois,Conventionnel,Suisse,20.52,kg
2024-11,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2024-11,Tomme,Conventionnel,Suisse,20.3,kg
2024-11,Yogourt nature,Conventionnel,Suisse,2.76,kg
2024-11,Lait drink,Bio,Suisse,1.94,Litre
2024-11,Lait entier,Bio,Suisse,1.87,Litre
2024-11,Gruyère,Conventionnel,Suisse,17.64,kg
2024-11,Lait écrémé,Conventionnel,Suisse,1.58,Litre
2024-11,Mozzarella,Bio,Suisse,15.33,kg
2024-11,Camembert 60%,Conventionnel,Suisse,23.6,kg
2024-10,Lait entier,Bio,Suisse,1.78,Litre
2024-10,Tilsit,Conventionnel,Suisse,20.68,kg
2024-10,Appenzell,Conventionnel,Suisse,17.55,kg
2024-10,Tête de Moine,Conventionnel,Suisse,21.23,kg
2024-10,"Yogourt, autres fruits",Bio,Suisse,4.55,kg
2024-10,Gruyère,Conventionnel,Suisse,19.05,kg
2024-10,Camembert 60%,Conventionnel,Suisse,23.6,kg
2024-10,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.35,kg
2024-10,Emmentaler,Bio,Suisse,23.5,kg
2024-10,Lait drink,Conventionnel,Suisse,1.73,Litre
2024-10,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2024-10,Brie CH 45%,Bio,Suisse,23.89,kg
2024-10,Tilsit,Bio,Suisse,20.95,kg
2024-10,Lait écrémé,Conventionnel,Suisse,1.63,Litre
2024-10,Lait entier,Conventionnel,Suisse,1.73,Litre
2024-10,Edamer CH,Conventionnel,Suisse,15.54,kg
2024-10,Beurre à rôtir,Conventionnel,Suisse,24.43,kg
2024-10,Beurre de cuisine,Conventionnel,Suisse,15.84,kg
2024-10,Sbrinz,Conventionnel,Suisse,24.21,kg
2024-10,Crème à café,Conventionnel,Suisse,4.08,Litre
2024-10,Lait drink,Bio,Suisse,1.78,Litre
2024-10,Mozzarella,Bio,Suisse,15.33,kg
2024-10,"Yogourt, autres fruits",Conventionnel,Suisse,3.65,kg
2024-10,Vacherin fribourgeois,Conventionnel,Suisse,20.52,kg
2024-10,Tomme,Conventionnel,Suisse,20.3,kg
2024-10,Gruyère,Bio,Suisse,26.79,kg
2024-10,Appenzell,Conventionnel,Suisse,19.33,kg
2024-10,Tilsit,Conventionnel,Suisse,15.3,kg
2024-10,Beurre de choix,Conventionnel,Suisse,18.16,kg
2024-10,Lait drink,Bio,Suisse,1.94,Litre
2024-10,Emmentaler,Conventionnel,Suisse,16.63,kg
2024-10,Mozzarella,Conventionnel,Suisse,11.28,kg
2024-10,Fromage à raclette,Conventionnel,Suisse,22.3,kg
2024-10,Cottage cheese,Conventionnel,Suisse,9.47,kg
2024-10,Beurre de choix,Bio,Suisse,22.53,kg
2024-10,Yogourt nature,Bio,Suisse,4.0,kg
2024-10,Emmentaler,Conventionnel,Suisse,21.33,kg
2024-10,Crème entière,Bio,Suisse,14.48,Litre
2024-10,Yogourt nature,Conventionnel,Suisse,2.65,kg
2024-10,Lait drink,Conventionnel,Suisse,1.6,Litre
2024-10,Lait entier,Bio,Suisse,1.94,Litre
2024-10,Crème entière,Conventionnel,Suisse,7.14,Litre
2024-10,Demi-crème,Conventionnel,Suisse,5.46,Litre
2024-10,Lait entier,Conventionnel,Suisse,1.42,Litre
2024-10,Gruyère,Conventionnel,Suisse,22.13,kg
2024-09,Crème entière,Bio,Suisse,14.48,Litre
2024-09,Lait entier,Bio,Suisse,1.87,Litre
2024-09,Lait entier,Bio,Suisse,1.94,Litre
2024-09,Camembert 60%,Conventionnel,Suisse,23.6,kg
2024-09,Lait entier,Conventionnel,Suisse,1.42,Litre
2024-09,Tomme,Conventionnel,Suisse,20.3,kg
2024-09,Emmentaler,Conventionnel,Suisse,17.51,kg
2024-09,Tilsit,Bio,Suisse,21.8,kg
2024-09,Gruyère,Conventionnel,Suisse,23.13,kg
2024-09,Crème à café,Conventionnel,Suisse,4.08,Litre
2024-09,Lait écrémé,Conventionnel,Suisse,1.63,Litre
2024-09,Tilsit,Conventionnel,Suisse,15.3,kg
2024-09,Lait drink,Conventionnel,Suisse,1.54,Litre
2024-09,Gruyère,Conventionnel,Suisse,18.04,kg
2024-09,Brie CH 45%,Bio,Suisse,23.89,kg
2024-09,Appenzell,Conventionnel,Suisse,17.55,kg
2024-09,Cottage cheese,Conventionnel,Suisse,9.13,kg
2024-09,"Yogourt, autres fruits",Conventionnel,Suisse,3.65,kg
2024-09,Tilsit,Conventionnel,Suisse,20.68,kg
2024-09,Gruyère,Bio,Suisse,25.62,kg
2024-09,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2024-09,Demi-crème,Conventionnel,Suisse,5.21,Litre
2024-09,Edamer CH,Conventionnel,Suisse,15.54,kg
2024-09,Lait drink,Bio,Suisse,1.87,Litre
2024-09,Vacherin fribourgeois,Conventionnel,Suisse,20.77,kg
2024-09,Fromage à raclette,Conventionnel,Suisse,20.85,kg
2024-09,Mozzarella,Bio,Suisse,15.33,kg
2024-09,Beurre de cuisine,Conventionnel,Suisse,15.34,kg
2024-09,Mozzarella,Conventionnel,Suisse,10.75,kg
2024-09,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2024-09,Emmentaler,Bio,Suisse,21.38,kg
2024-09,Yogourt nature,Bio,Suisse,4.0,kg
2024-09,Lait drink,Bio,Suisse,1.94,Litre
2024-09,Emmentaler,Conventionnel,Suisse,21.33,kg
2024-09,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.35,kg
2024-09,Tête de Moine,Conventionnel,Suisse,21.23,kg
2024-09,Beurre de choix,Conventionnel,Suisse,17.9,kg
2024-09,Lait entier,Conventionnel,Suisse,1.73,Litre
2024-09,Lait drink,Conventionnel,Suisse,1.73,Litre
2024-09,Sbrinz,Conventionnel,Suisse,25.54,kg
2024-09,Yogourt nature,Conventionnel,Suisse,2.65,kg
2024-09,Beurre de choix,Bio,Suisse,22.53,kg
2024-09,Crème entière,Conventionnel,Suisse,6.89,Litre
2024-09,Beurre à rôtir,Conventionnel,Suisse,24.43,kg
2024-09,Appenzell,Conventionnel,Suisse,18.33,kg
2024-08,Gruyère,Conventionnel,Suisse,21.87,kg
2024-08,Gruyère,Conventionnel,Suisse,18.14,kg
2024-08,Lait entier,Conventionnel,Suisse,1.73,Litre
2024-08,Mozzarella,Conventionnel,Suisse,11.28,kg
2024-08,Appenzell,Conventionnel,Suisse,19.33,kg
2024-08,Sbrinz,Conventionnel,Suisse,24.47,kg
2024-08,Vacherin fribourgeois,Conventionnel,Suisse,20.77,kg
2024-08,Beurre à rôtir,Conventionnel,Suisse,24.43,kg
2024-08,Beurre de cuisine,Conventionnel,Suisse,15.56,kg
2024-08,Beurre de choix,Bio,Suisse,22.53,kg
2024-08,Demi-crème,Conventionnel,Suisse,5.46,Litre
2024-08,Appenzell,Conventionnel,Suisse,17.55,kg
2024-08,Lait écrémé,Conventionnel,Suisse,1.63,Litre
2024-08,Brie CH 45%,Bio,Suisse,23.89,kg
2024-08,Emmentaler,Conventionnel,Suisse,20.4,kg
2024-08,Tête de Moine,Conventionnel,Suisse,21.23,kg
2024-08,Lait drink,Bio,Suisse,1.94,Litre
2024-08,Lait entier,Bio,Suisse,1.87,Litre
2024-08,Tomme,Conventionnel,Suisse,20.3,kg
2024-08,Yogourt nature,Bio,Suisse,4.0,kg
2024-08,Fromage à raclette,Conventionnel,Suisse,19.73,kg
2024-08,Yogourt nature,Conventionnel,Suisse,2.66,kg
2024-08,Tilsit,Conventionnel,Suisse,20.68,kg
2024-08,Lait drink,Bio,Suisse,1.87,Litre
2024-08,Crème à café,Conventionnel,Suisse,4.08,Litre
2024-08,Beurre de choix,Conventionnel,Suisse,17.9,kg
2024-08,Tilsit,Bio,Suisse,21.8,kg
2024-08,Gruyère,Bio,Suisse,25.21,kg
2024-08,Emmentaler,Bio,Suisse,23.5,kg
2024-08,"Yogourt, autres fruits",Conventionnel,Suisse,3.61,kg
2024-08,Lait drink,Conventionnel,Suisse,1.6,Litre
2024-08,Crème entière,Bio,Suisse,14.48,Litre
2024-08,Camembert 60%,Conventionnel,Suisse,23.6,kg
2024-08,Lait drink,Conventionnel,Suisse,1.73,Litre
2024-08,Cottage cheese,Conventionnel,Suisse,9.15,kg
2024-08,Tilsit,Conventionnel,Suisse,15.31,kg
2024-08,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2024-08,Lait entier,Bio,Suisse,1.94,Litre
2024-08,Edamer CH,Conventionnel,Suisse,15.54,kg
2024-08,Lait entier,Conventionnel,Suisse,1.41,Litre
2024-08,Emmentaler,Conventionnel,Suisse,16.88,kg
2024-08,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.35,kg
2024-08,Mozzarella,Bio,Suisse,15.33,kg
2024-08,Crème entière,Conventionnel,Suisse,6.89,Litre
2024-08,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2024-07,Brie CH 45%,Conventionnel,Suisse,20.31,kg
2024-07,Tomme,Conventionnel,Suisse,20.28,kg
2024-07,Gruyère,Bio,Suisse,26.79,kg
2024-07,Lait entier,Bio,Suisse,1.89,Litre
2024-07,Beurre de choix,Bio,Suisse,22.45,kg
2024-07,Appenzell,Conventionnel,Suisse,18.33,kg
2024-07,Gruyère,Conventionnel,Suisse,23.15,kg
2024-07,Appenzell,Conventionnel,Suisse,16.67,kg
2024-07,Beurre de choix,Conventionnel,Suisse,17.8,kg
2024-07,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.35,kg
2024-07,Crème à café,Conventionnel,Suisse,4.08,Litre
2024-07,Yogourt nature,Conventionnel,Suisse,2.66,kg
2024-07,Fromage à raclette,Conventionnel,Suisse,19.73,kg
2024-07,Beurre à rôtir,Conventionnel,Suisse,24.08,kg
2024-07,Gruyère,Conventionnel,Suisse,18.14,kg
2024-07,Sbrinz,Conventionnel,Suisse,25.54,kg
2024-07,Tilsit,Bio,Suisse,21.8,kg
2024-07,Camembert 60%,Conventionnel,Suisse,23.15,kg
2024-07,Cottage cheese,Conventionnel,Suisse,9.16,kg
2024-07,Tilsit,Conventionnel,Suisse,20.68,kg
2024-07,Yogourt nature,Bio,Suisse,3.83,kg
2024-07,Tilsit,Conventionnel,Suisse,14.56,kg
2024-07,Emmentaler,Conventionnel,Suisse,21.33,kg
2024-07,Lait entier,Conventionnel,Suisse,1.73,Litre
2024-07,Emmentaler,Conventionnel,Suisse,16.63,kg
2024-07,"Yogourt, autres fruits",Conventionnel,Suisse,3.63,kg
2024-07,Lait drink,Conventionnel,Suisse,1.51,Litre
2024-07,Lait entier,Conventionnel,Suisse,1.44,Litre
2024-07,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2024-07,Edamer CH,Conventionnel,Suisse,15.54,kg
2024-07,Crème entière,Conventionnel,Suisse,7.09,Litre
2024-07,Lait entier,Bio,Suisse,1.93,Litre
2024-07,Mozzarella,Bio,Suisse,15.18,kg
2024-07,Vacherin fribourgeois,Conventionnel,Suisse,19.87,kg
2024-07,Tête de Moine,Conventionnel,Suisse,21.43,kg
2024-07,Brie CH 45%,Bio,Suisse,22.25,kg
2024-07,Demi-crème,Conventionnel,Suisse,5.47,Litre
2024-07,Crème entière,Bio,Suisse,14.45,Litre
2024-07,Emmentaler,Bio,Suisse,23.57,kg
2024-07,Lait drink,Bio,Suisse,1.89,Litre
2024-07,Beurre de cuisine,Conventionnel,Suisse,15.49,kg
2024-07,Lait drink,Bio,Suisse,1.93,Litre
2024-07,Mozzarella,Conventionnel,Suisse,11.25,kg
2024-07,Lait écrémé,Conventionnel,Suisse,1.63,Litre
2024-07,Lait drink,Conventionnel,Suisse,1.73,Litre
2024-06,"Yogourt, autres fruits",Bio,Suisse,4.78,kg
2024-06,Lait drink,Bio,Suisse,1.87,Litre
2024-06,Emmentaler,Conventionnel,Suisse,16.63,kg
2024-06,Tilsit,Conventionnel,Suisse,20.69,kg
2024-06,Sbrinz,Conventionnel,Suisse,25.58,kg
2024-06,Demi-crème,Conventionnel,Suisse,5.15,Litre
2024-06,Crème entière,Bio,Suisse,14.26,Litre
2024-06,Tête de Moine,Conventionnel,Suisse,21.2,kg
2024-06,Beurre de choix,Bio,Suisse,22.04,kg
2024-06,Lait écrémé,Conventionnel,Suisse,1.6,Litre
2024-06,Mozzarella,Conventionnel,Suisse,10.63,kg
2024-06,Vacherin fribourgeois,Conventionnel,Suisse,20.54,kg
2024-06,Lait drink,Bio,Suisse,1.89,Litre
2024-06,Crème à café,Conventionnel,Suisse,4.03,Litre
2024-06,Mozzarella,Bio,Suisse,14.47,kg
2024-06,"Yogourt, autres fruits",Conventionnel,Suisse,3.61,kg
2024-06,Gruyère,Bio,Suisse,26.79,kg
2024-06,Brie CH 45%,Bio,Suisse,23.89,kg
2024-06,Lait entier,Bio,Suisse,1.87,Litre
2024-06,Camembert 60%,Conventionnel,Suisse,21.81,kg
2024-06,Yogourt nature,Conventionnel,Suisse,2.66,kg
2024-06,Cottage cheese,Conventionnel,Suisse,9.02,kg
2024-06,Tomme,Conventionnel,Suisse,20.28,kg
2024-06,Lait entier,Conventionnel,Suisse,1.46,Litre
2024-06,Beurre de choix,Conventionnel,Suisse,17.66,kg
2024-06,"Fromage à pâte molle, croûte mixte",Conventionnel,Suisse,26.35,kg
2024-06,Emmentaler,Bio,Suisse,22.65,kg
2024-06,Beurre de cuisine,Conventionnel,Suisse,15.46,kg
2024-06,Gruyère,Conventionnel,Suisse,21.89,kg
2024-06,Brie CH 45%,Conventionnel,Suisse,20.31,kg
